        1          1          9         49         51          1  
        1          2          9         51         52          1  
        1          3          9         55         53          1  
        1          4         10         58         54          1  
        1          5         11         61         55          1  
        2          1          6         48         62          1  
        2          2          7         48         63          1  
        2          3          7         58         64          1  
        2          4          7         59         65          1  
        2          5          7         63         66          1  
        3          1          4         46         57          0  
        3          2          3         51         58          0  
        3          3          5         55         59          0  
        3          4          4         58         60          0  
        3          5          4         63         61          0  
        4          1          5         68         48          1  
        4          2          3         70         49          1  
        4          3          6         75         50          1  
        4          4          6         76         51          0  
        4          5          3         84         52          0  
        5          1          4         69         31          1  
        5          2          4         75         32          1  
        5          3          4         77         33          1  
        5          4          3         80         34          0  
        5          5          2         83         35          0  
        6          1          7         28         37          1  
        6          2          8         36         38          1  
        6          3          8         32         39          1  
        6          4          7         43         40          0  
        6          5          5         46         41          0  
        7          1          4         80         49          1  
        7          2          6         84         50          1  
        7          3          3         86         51          0  
        7          4          5         91         52          0  
        7          5          4         92         53          0  
        8          1          8         54         59          1  
        8          2         10         60         60          1  
        8          3          9         61         61          1  
        8          4          9         64         62          1  
        8          5          8         73         63          1  
        9          1         12         74         64          1  
        9          2         12         79         65          1  
        9          3         12         81         66          1  
        9          4         11         86         67          1  
        9          5         10         87         68          1  
       10          1          3         46         29          1  
       10          2          3         57         30          1  
       10          3          3         54         31          1  
       10          4          3         62         32          1  
       10          5          4         66         33          1  
       11          1          5         66         47          0  
       11          2          4         74         48          0  
       11          3          6         76         49          0  
       11          4          6         81         50          0  
       11          5          5         78         51          0  
       12          1          4         40         50          1  
       12          2          4         45         51          1  
       12          3          0         49         52          1  
       12          4          4         53         53          1  
       12          5          1         56         54          1  
       13          1          2         65         29          0  
       13          2          3         71         30          0  
       13          3          0         73         31          0  
       13          4          2         69         32          0  
       13          5          3         81         33          0  
       14          1          7         78         61          1  
       14          2          7         83         62          1  
       14          3          7         86         63          0  
       14          4          7         87         64          0  
       14          5          6         95         65          0  
       15          1         10         87         64          0  
       15          2          8         95         65          0  
       15          3          9         99         66          0  
       15          4          9         99         67          0  
       15          5          9        101         68          0  
       16          1          6         57         46          0  
       16          2          7         60         47          0  
       16          3          6         66         48          1  
       16          4          8         67         49          1  
       16          5          8         69         50          1  
       17          1          8         55         62          1  
       17          2          8         65         63          1  
       17          3          8         71         64          1  
       17          4         11         71         65          1  
       17          5         10         73         66          1  
       18          1          3        109         49          0  
       18          2          2        117         50          0  
       18          3          4        121         51          0  
       18          4          5        124         52          0  
       18          5          3        129         53          0  
       19          1          3         64         48          0  
       19          2          5         71         49          0  
       19          3          5         74         50          0  
       19          4          4         74         51          0  
       19          5          3         80         52          0  
       20          1          2         54         34          0  
       20          2          4         55         35          0  
       20          3          3         64         36          0  
       20          4          3         74         37          0  
       20          5          2         78         38          0  
       21          1          7         87         48          1  
       21          2          6         87         49          1  
       21          3          6         88         50          1  
       21          4          6         93         51          1  
       21          5          6        102         52          1  
       22          1          2         72         41          0  
       22          2          2         76         42          0  
       22          3          3         78         43          0  
       22          4          1         80         44          0  
       22          5          3         91         45          0  
       23          1          3         71         27          0  
       23          2          3         73         28          0  
       23          3          4         78         29          1  
       23          4          5         83         30          1  
       23          5          4         81         31          1  
       24          1          9         84         63          1  
       24          2          7         86         64          1  
       24          3          8         90         65          1  
       24          4          9         87         66          1  
       24          5          9         96         67          1  
       25          1          3        134         21          0  
       25          2          3        132         22          0  
       25          3          3        139         23          0  
       25          4          2        139         24          0  
       25          5          3        146         25          0  
       26          1          6         33         58          1  
       26          2          4         42         59          1  
       26          3          3         51         60          0  
       26          4          2         56         61          0  
       26          5          5         56         62          0  
       27          1          4         63         37          0  
       27          2          2         66         38          0  
       27          3          0         74         39          0  
       27          4          5         78         40          0  
       27          5          3         78         41          0  
       28          1          3         78         40          0  
       28          2          3         85         41          0  
       28          3          3         87         42          0  
       28          4          4         91         43          0  
       28          5          4         94         44          0  
       29          1          7         83         60          0  
       29          2          6         85         61          0  
       29          3          8         94         62          0  
       29          4          7         99         63          0  
       29          5          8         96         64          0  
       30          1          9         47         60          0  
       30          2          9         52         61          0  
       30          3          9         53         62          0  
       30          4          9         53         63          0  
       30          5          9         62         64          0  
       31          1          6         97         35          0  
       31          2          8        103         36          0  
       31          3          7        102         37          0  
       31          4          6        108         38          0  
       31          5          6        114         39          0  
       32          1          7         74         54          1  
       32          2          6         78         55          1  
       32          3          8         88         56          1  
       32          4          6         92         57          1  
       32          5          9         92         58          1  
       33          1          3         76         57          1  
       33          2          2         82         58          1  
       33          3          3         87         59          1  
       33          4          3         90         60          1  
       33          5          4         86         61          1  
       34          1         11         68         61          0  
       34          2         12         76         62          0  
       34          3         10         74         63          0  
       34          4         12         84         64          0  
       34          5         11         84         65          0  
       35          1          1         59         28          1  
       35          2          2         58         29          1  
       35          3          2         65         30          1  
       35          4          0         71         31          0  
       35          5          1         74         32          0  
       36          1          7         77         58          1  
       36          2          7         74         59          1  
       36          3          8         81         60          0  
       36          4          8         86         61          0  
       36          5          8         89         62          0  
       37          1          7         69         35          1  
       37          2          5         68         36          1  
       37          3          4         72         37          1  
       37          4          5         74         38          1  
       37          5          6         84         39          1  
       38          1          2         49         38          1  
       38          2          2         58         39          1  
       38          3          2         57         40          1  
       38          4          3         62         41          1  
       38          5          1         69         42          1  
       39          1          2         84         23          1  
       39          2          2         91         24          1  
       39          3          1         93         25          0  
       39          4          1         98         26          0  
       39          5          2        101         27          0  
       40          1          4         62         42          1  
       40          2          6         69         43          1  
       40          3          3         75         44          1  
       40          4          1         74         45          0  
       40          5          3         85         46          0  
       41          1          5         75         42          1  
       41          2          5         76         43          1  
       41          3          4         83         44          0  
       41          4          4         84         45          0  
       41          5          5         87         46          0  
       42          1          9         66         61          1  
       42          2          7         68         62          1  
       42          3         10         73         63          1  
       42          4         11         75         64          1  
       42          5          9         76         65          1  
       43          1          5         69         35          1  
       43          2          5         74         36          1  
       43          3          6         71         37          1  
       43          4          3         73         38          0  
       43          5          4         84         39          0  
       44          1          4         76         56          0  
       44          2          3         80         57          0  
       44          3          5         82         58          1  
       44          4          4         85         59          1  
       44          5          5         91         60          1  
       45          1          2         92         23          0  
       45          2          2         90         24          0  
       45          3          2         98         25          0  
       45          4          5        100         26          1  
       45          5          4        105         27          1  
       46          1          7         81         37          1  
       46          2         10         86         38          1  
