     1972          1   100.3657   60.82333  
     1972          2   101.1983   62.24667  
     1972          3   101.9337     62.942  
     1972          4    101.907   63.42767  
     1973          1    101.158   64.09666  
     1973          2   100.9233     65.225  
     1973          3   103.4387   66.70433  
     1973          4   103.5537     67.589  
     1974          1   103.0503     66.009  
     1974          2   102.8033   67.00066  
     1974          3   102.0883     67.684  
     1974          4   99.06533     67.423  
     1975          1   100.7713   70.43134  
     1975          2   99.31533   70.40867  
     1975          3   98.14267      70.09  
     1975          4     99.765   71.88734  
     1976          1     99.716   72.76434  
     1976          2   99.62434   71.86767  
     1976          3   100.2327     74.965  
     1976          4    101.602   78.57567  
     1977          1    102.019   80.38934  
     1977          2   104.8183     81.777  
     1977          3      104.4   79.40667  
     1977          4   102.4227     77.924  
     1978          1   97.41467   77.70167  
     1978          2    109.755   85.56866  
     1978          3    109.564     87.411  
     1978          4   109.3247   90.48634  
     1979          1   106.4057   88.33533  
     1979          2   107.9507   88.85267  
     1979          3   108.5703   93.20133  
     1979          4    110.149   95.34333  
     1980          1   112.9473   92.55233  
     1980          2   111.8667   92.75267  
     1980          3    109.596   89.35033  
     1980          4   111.5467   93.54533  
     1981          1   114.0803   96.26067  
     1981          2   111.6513   86.63233  
     1981          3   118.5883   99.68367  
     1981          4   117.9023   93.36967  
     1982          1    117.093     91.041  
     1982          2    113.063   86.05067  
     1982          3    108.341   80.24133  
     1982          4    106.412   85.71833  
     1983          1   104.8507   85.09933  
     1983          2    104.106     87.443  
     1983          3    107.716     90.163  
     1983          4   109.7503   91.37867  
     1984          1    112.273     95.333  
     1984          2   115.0793   98.25567  
     1984          3    116.263   99.40234  
     1984          4   111.8573   95.25567  
     1985          1   111.4307   94.62534  
     1985          2   112.1543   97.82667  
     1985          3   110.5113     97.711  
     1985          4    109.737     96.202  
     1986          1   108.7577   95.33667  
     1986          2    102.088   89.22833  
     1986          3     99.502     86.237  
     1986          4     99.994   84.31367  
     1987          1   100.5157   85.28767  
     1987          2     100.79   87.60333  
     1987          3   102.1883     92.171  
     1987          4   104.8687   95.10867  
     1988          1   104.6867   93.89133  
     1988          2    105.319   93.72867  
     1988          3    104.945     94.925  
     1988          4   103.8717   95.88934  
     1989          1    102.538   94.05933  
     1989          2   104.3623     95.594  
     1989          3   103.4327   95.84933  
     1989          4   102.4993     96.614  
     1990          1   104.7337   96.93166  
     1990          2    104.666   99.66866  
     1990          3   104.8817     99.658  
     1990          4   104.9223   101.2277  
     1991          1   104.4583    100.368  
     1991          2    103.169   99.09467  
     1991          3   101.6153    100.223  
     1991          4   101.0573     99.618  
     1992          1     99.733    100.645  
     1992          2   100.1437     99.404  
     1992          3   99.89733   100.7187  
     1992          4   100.2263   99.23267  
     1993          1   99.32633   98.22166  
     1993          2   99.36066   98.01334  
     1993          3   99.50267   94.41866  
     1993          4   101.7543   97.25433  
     1994          1   101.9497     97.302  
     1994          2   102.6707      98.07  
     1994          3     102.53   100.0903  
     1994          4   102.7203   99.24866  
     1995          1    102.404   99.07833  
     1995          2   101.8227     98.958  
     1995          3   102.1557     98.866  
     1995          4   101.8843    100.293  
     1996          1   101.8923   101.6917  
     1996          2   104.4297   102.8177  
     1996          3    104.702   103.2453  
     1996          4   103.7727    103.321  
     1997          1   105.5887   104.7297  
     1997          2    106.115    102.613  
     1997          3   106.0833   102.9533  
     1997          4   105.6997   103.0953  
     1998          1   106.9467    102.611  
     1998          2   105.2387   102.5223  
     1998          3    102.677   103.9757  
     1998          4   100.3643   102.4687  
     1999          1   97.61633   101.2387  
     1999          2      97.08   100.2813  
     1999          3   98.09566   101.6953  
