     1983         12       8.32          .      101.4          .  
     1984          1       8.37    .599163      102.1   .6879634  
     1984          2       8.36  -.1195457      102.6   .4885208  
     1984          3        8.4   .4773279      102.9    .291971  
     1984          4       8.44   .4750603      103.3   .3879733  
     1984          5       8.43  -.1185537      103.5   .1934237  
     1984          6       8.47   .4733737      103.7   .1930503  
     1984          7       8.51   .4711434      104.1    .384986  
     1984          8       8.51          0      104.4     .28777  
     1984          9       8.55    .468934      104.7   .2869442  
     1984         10       8.54  -.1170275      105.1    .381316  
     1984         11       8.56   .2339182      105.3   .1901141  
     1984         12        8.6   .4662013      105.5   .1897534  
     1985          1        8.6          0      105.7    .189394  
     1985          2       8.63   .3482302      106.3   .5660393  
     1985          3       8.66   .3470218      106.8   .4692641  
     1985          4       8.68   .2306806        107   .1870908  
     1985          5       8.69   .1151411      107.2   .1867414  
     1985          6       8.73   .4592431      107.5   .2794599  
     1985          7       8.73          0      107.7   .1858737  
     1985          8       8.76   .3430535      107.9   .1855288  
     1985          9       8.79   .3418807      108.1   .1851852  
     1985         10       8.78  -.1138304      108.5   .3693448  
     1985         11       8.81   .3411032        109   .4597709  
     1985         12       8.86   .5659325      109.5   .4576667  
     1986          1       8.84  -.2259888      109.9   .3646312  
     1986          2       8.87    .338792      109.7  -.1821494  
     1986          3       8.88   .1126761      109.1  -.5484474  
     1986          4       8.88          0      108.7  -.3673099  
     1986          5       8.89   .1125493        109   .2756088  
     1986          6        8.9   .1124227      109.4   .3663008  
     1986          7       8.91   .1122965      109.5   .0913659  
     1986          8       8.93   .2242153      109.6   .0912825  
     1986          9       8.93          0        110   .3642991  
     1986         10       8.95   .2237137      110.2   .1816531  
     1986         11       8.99   .4459316      110.4   .1813237  
     1986         12          9   .1111729      110.8   .3616641  
     1987          1       9.01   .1110494      111.4   .5400553  
     1987          2       9.04   .3324103      111.8   .3584233  
     1987          3       9.06   .2209946      112.2   .3571432  
     1987          4       9.07   .1103144      112.7   .4446428  
     1987          5        9.1   .3302149        113   .2658398  
     1987          6        9.1          0      113.5   .4415018  
     1987          7       9.11   .1098298      113.8   .2639685  
     1987          8       9.17   .6564575      114.3   .4384049  
     1987          9       9.18   .1089918      114.7   .3493453  
     1987         10       9.21   .3262646        115   .2612104  
     1987         11       9.26   .5414199      115.4   .3472226  
     1987         12       9.27   .1079331      115.6   .1731602  
     1988          1       9.28   .1078167        116   .3454235  
     1988          2       9.28          0      116.2   .1722653  
     1988          3        9.3   .2152853      116.5   .2578429  
     1988          4       9.35   .5361943      117.2   .5990604  
     1988          5        9.4   .5333346      117.5   .2556456  
     1988          6       9.41   .1063264        118   .4246291  
     1988          7       9.44   .3183027      118.5   .4228336  
     1988          8       9.45   .1058761        119   .4210533  
     1988          9        9.5   .5277057      119.5   .4192878  
     1988         10       9.55   .5249356      119.9   .3341691  
     1988         11       9.57   .2092051      120.3   .3330561  
     1988         12       9.59   .2087683      120.7   .3319505  
     1989          1       9.64    .520022      121.2   .4133945  
     1989          2       9.67   .3107201      121.6   .3294896  
     1989          3       9.69   .2066116      122.2   .4922077  
     1989          4       9.74   .5146692      123.1   .7337986  
     1989          5       9.72  -.2055499      123.7   .4862246  
     1989          6       9.76   .4106782      124.1   .3228413  
     1989          7       9.81   .5109873      124.5   .3218024  
     1989          8       9.82   .1018849      124.5          0  
     1989          9       9.86   .4065046      124.8    .240674  
     1989         10       9.92   .6066753      125.4   .4796172  
     1989         11       9.92          0      125.9   .3979313  
     1989         12       9.97   .5027663      126.3   .3172088  
     1990          1         10   .3004509      127.5   .9456335  
     1990          2      10.06   .5982072        128   .3913899  
     1990          3       10.1   .3968259      128.6   .4676548  
     1990          4      10.12    .197824      128.9   .2330098  
     1990          5      10.14   .1974334      129.1   .1550388  
     1990          6      10.19   .4918849      129.9   .6177626  
     1990          7      10.21   .1960785      130.5   .4608303  
     1990          8      10.23   .1956948      131.6   .8393792  
     1990          9      10.27   .3902444      132.5   .6815627  
     1990         10      10.29   .1945526      133.4   .6769488  
     1990         11      10.31   .1941748      133.7   .2246351  
     1990         12      10.33   .1937985      134.2    .373274  
     1991          1      10.36   .2899954      134.7   .3718859  
     1991          2      10.38   .1928641      134.8   .0742115  
     1991          3       10.4   .1924928      134.8          0  
     1991          4      10.44   .3838776      135.1   .2223046  
     1991          5      10.47   .2869442      135.6    .369413  
     1991          6      10.51    .381316        136    .294551  
     1991          7      10.53   .1901141      136.2   .1469508  
     1991          8      10.54   .0949217      136.6   .2932553  
     1991          9      10.57   .2842257        137   .2923979  
     1991         10      10.58   .0945627      137.2   .1458789  
     1991         11       10.6   .1888575      137.8   .4363643  
     1991         12      10.63   .2826191      138.2   .2898553  
     1992          1      10.63          0      138.3   .0723327  
     1992          2      10.66   .2818227      138.6   .2166848  
     1992          3      10.69   .2810306      139.1   .3601012  
     1992          4      10.71   .1869159      139.4   .2154399  
     1992          5      10.73   .1865672      139.7   .2149768  
     1992          6      10.75   .1862198      140.1   .2859187  
     1992          7      10.77   .1858737      140.5   .2851035  
     1992          8      10.81    .370714      140.8   .2132955  
     1992          9      10.81          0      141.1   .2128415  
     1992         10      10.84   .2771364      141.7   .4243288  
     1992         11      10.86   .1843318      142.1   .2818888  
     1992         12      10.88   .1839927      142.3    .140647  
     1993          1      10.92   .3669729      142.8   .3507545  
     1993          2      10.93   .0915332      143.1   .2098637  
     1993          3      10.98   .4564134      143.3   .1396648  
     1993          4      10.98          0      143.8    .348311  
     1993          5      11.01   .2728515      144.2    .277778  
     1993          6      11.02   .0907853      144.3   .0693241  
     1993          7      11.04   .1813237      144.5   .1385042  
     1993          8      11.07   .2713706      144.8   .2073972  
     1993          9      11.09   .1805055        145   .1380263  
     1993         10      11.11   .1801802      145.6   .4129393  
     1993         11      11.14   .2696631        146   .2743486  
     1993         12      11.17   .2689379      146.3   .2052686  
     1994          1      11.19   .1788909      146.3          0  
     1994          2      11.23   .3568246      146.7   .2730377  
     1994          3      11.23          0      147.1   .2722943  
     1994          4      11.26   .2667854      147.2   .0679579  
     1994          5      11.28   .1774623      147.5   .2035969  
     1994          6       11.3    .177148      147.9   .2708194  
     1994          7      11.33   .2651349      148.4   .3374961  
     1994          8      11.34   .0882223        149   .4034975  
     1994          9      11.37    .264201      149.3   .2011399  
     1994         10      11.42   .4387896      149.4   .0669568  
     1994         11      11.43   .0875274      149.8   .2673799  
     1994         12      11.46   .2621233      150.1   .2000668  
     1995          1      11.47    .087222      150.5   .2661346  
     1995          2      11.52   .4349724      150.9   .2654282  
     1995          3      11.54   .1734606      151.2   .1986098  
     1995          4      11.56   .1731602      151.8   .3960401  
     1995          5      11.58   .1728609      152.1   .1974334  
     1995          6      11.62   .3448279      152.4   .1970444  
     1995          7      11.66    .343643      152.6   .1311476  
     1995          8      11.68   .1713796      152.9   .1963994  
     1995          9      11.71     .25652      153.1    .130719  
     1995         10      11.75   .3410063      153.5   .2609264  
     1995         11      11.77   .1700681      153.7   .1302084  
     1995         12      11.79   .1697793      153.9    .130039  
     1996          1      11.84   .4231915      154.7   .5184717  
     1996          2      11.86   .1687764        155   .1937359  
     1996          3      11.88    .168492      155.5   .3220615  
     1996          4      11.94   .5037794      156.1   .3851096  
     1996          5      11.96   .1673641      156.4   .1920001  
     1996          6      12.02   .5004181      156.7   .1916321  
     1996          7      12.04   .1662511        157   .1912656  
     1996          8      12.08   .3316753      157.2   .1273075  
     1996          9      12.12   .3305788      157.7   .3175614  
     1996         10      12.14   .1648805      158.2   .3165561  
     1996         11      12.19   .4110158      158.7   .3155572  
     1996         12      12.23   .3276006      159.1   .2517308  
     1997          1      12.27   .3265309      159.4   .1883831  
     1997          2       12.3   .2442004      159.7   .1880289  
     1997          3      12.35   .4056801      159.8   .0625978  
     1997          4      12.37   .1618123      159.9   .0625587  
     1997          5      12.42    .403389      159.9          0  
     1997          6      12.45   .2412546      160.2   .1874415  
     1997          7      12.48    .240674      160.4   .1247661  
     1997          8      12.55   .5593303      160.8   .2490661  
     1997          9      12.58   .2387586      161.2   .2484473  
     1997         10      12.65   .5548964      161.5   .1859313  
     1997         11       12.7   .3944778      161.7   .1237624  
     1997         12      12.73   .2359419      161.8   .0618238  
     1998          1      12.77   .3137257        162   .1235331  
     1998          2      12.82   .3907782        162          0  
