     92.5          0  
     86.8          0  
     81.1          0  
     75.5          0  
     86.8          0  
     92.5          0  
       83          2  
     96.2          0  
     94.3          0  
       83          0  
     75.1          1  
     75.5          2  
     62.3          3  
     81.3          3  
     77.4          0  
     52.8          4  
     47.2          3  
     73.6          8  
     67.9          3  
       66          7  
     84.9          0  
     88.7          0  
